"No.","Time","Source","Destination","Protocol","Length","Info"
"2851","1431.587753","172.16.0.5","192.168.50.1","TCP","66","57791  >  80 [ACK] Seq=680 Ack=1075 Win=131072 Len=0 TSval=239243040 TSecr=1433110914"
"2852","1431.587756","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2851#1] 57791  >  80 [ACK] Seq=680 Ack=1075 Win=131072 Len=0 TSval=239243040 TSecr=1433110914"
"2853","1437.605690","172.16.0.5","192.168.50.1","TCP","74","52991  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239243642 TSecr=0 WS=2048"
"2854","1437.605692","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 52991  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239243642 TSecr=0 WS=2048"
"2855","1437.605837","192.168.50.1","172.16.0.5","TCP","74","80  >  52991 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433112419 TSecr=239243642 WS=128"
"2856","1437.605840","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  52991 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433112419 TSecr=239243642 WS=128"
"2857","1437.605986","172.16.0.5","192.168.50.1","TCP","66","52991  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239243642 TSecr=1433112419"
"2858","1437.605989","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2857#1] 52991  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239243642 TSecr=1433112419"
"2859","1437.610732","172.16.0.5","192.168.50.1","HTTP","471","GET /c.php HTTP/1.1 "
"2860","1437.610735","172.16.0.5","192.168.50.1","TCP","471","[TCP Retransmission] 52991  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=405 TSval=239243642 TSecr=1433112419"
"2861","1437.610835","192.168.50.1","172.16.0.5","TCP","66","80  >  52991 [ACK] Seq=1 Ack=406 Win=30080 Len=0 TSval=1433112420 TSecr=239243642"
"2862","1437.610838","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2861#1] 80  >  52991 [ACK] Seq=1 Ack=406 Win=30080 Len=0 TSval=1433112420 TSecr=239243642"
"2863","1437.611313","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2864","1437.611316","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  52991 [PSH, ACK] Seq=1 Ack=406 Win=30080 Len=1073 TSval=1433112420 TSecr=239243642"
"2865","1437.611395","172.16.0.5","192.168.50.1","TCP","66","52991  >  80 [ACK] Seq=406 Ack=1074 Win=131072 Len=0 TSval=239243643 TSecr=1433112420"
"2866","1437.611398","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2865#1] 52991  >  80 [ACK] Seq=406 Ack=1074 Win=131072 Len=0 TSval=239243643 TSecr=1433112420"
"2867","1437.990697","172.16.0.5","192.168.50.1","HTTP","526","GET /c.php?ip=192.168.0.112 HTTP/1.1 "
"2868","1437.990700","172.16.0.5","192.168.50.1","TCP","526","[TCP Retransmission] 52991  >  80 [PSH, ACK] Seq=406 Ack=1074 Win=131072 Len=460 TSval=239243680 TSecr=1433112420"
"2869","1437.991257","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"2870","1437.991260","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  52991 [PSH, ACK] Seq=1074 Ack=866 Win=31104 Len=1072 TSval=1433112515 TSecr=239243680"
"2871","1437.991369","172.16.0.5","192.168.50.1","TCP","66","52991  >  80 [ACK] Seq=866 Ack=2146 Win=131072 Len=0 TSval=239243681 TSecr=1433112515"
"2872","1437.991371","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2871#1] 52991  >  80 [ACK] Seq=866 Ack=2146 Win=131072 Len=0 TSval=239243681 TSecr=1433112515"
"2873","1442.996287","192.168.50.1","172.16.0.5","TCP","66","80  >  52991 [FIN, ACK] Seq=2146 Ack=866 Win=31104 Len=0 TSval=1433113766 TSecr=239243681"
"2874","1442.996290","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  52991 [FIN, ACK] Seq=2146 Ack=866 Win=31104 Len=0 TSval=1433113766 TSecr=239243681"
"2875","1442.996432","172.16.0.5","192.168.50.1","TCP","66","52991  >  80 [FIN, ACK] Seq=866 Ack=2147 Win=131072 Len=0 TSval=239244181 TSecr=1433113766"
"2876","1442.996434","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 52991  >  80 [FIN, ACK] Seq=866 Ack=2147 Win=131072 Len=0 TSval=239244181 TSecr=1433113766"
"2877","1442.996583","192.168.50.1","172.16.0.5","TCP","66","80  >  52991 [ACK] Seq=2147 Ack=867 Win=31104 Len=0 TSval=1433113767 TSecr=239244181"
"2878","1442.996586","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2877#1] 80  >  52991 [ACK] Seq=2147 Ack=867 Win=31104 Len=0 TSval=1433113767 TSecr=239244181"
"2879","1447.195225","172.16.0.5","192.168.50.1","TCP","74","61945  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239244601 TSecr=0 WS=2048"
"2880","1447.195228","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 61945  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239244601 TSecr=0 WS=2048"
"2881","1447.195352","192.168.50.1","172.16.0.5","TCP","74","80  >  61945 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433114816 TSecr=239244601 WS=128"
"2882","1447.195354","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  61945 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433114816 TSecr=239244601 WS=128"
"2883","1447.195498","172.16.0.5","192.168.50.1","TCP","66","61945  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239244601 TSecr=1433114816"
"2884","1447.195501","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2883#1] 61945  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239244601 TSecr=1433114816"
"2885","1447.204480","172.16.0.5","192.168.50.1","HTTP","442","GET /c.php HTTP/1.1 "
"2886","1447.204483","172.16.0.5","192.168.50.1","TCP","442","[TCP Retransmission] 61945  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=376 TSval=239244602 TSecr=1433114816"
"2887","1447.204585","192.168.50.1","172.16.0.5","TCP","66","80  >  61945 [ACK] Seq=1 Ack=377 Win=30080 Len=0 TSval=1433114819 TSecr=239244602"
"2888","1447.204587","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2887#1] 80  >  61945 [ACK] Seq=1 Ack=377 Win=30080 Len=0 TSval=1433114819 TSecr=239244602"
"2889","1447.204933","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2890","1447.204936","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  61945 [PSH, ACK] Seq=1 Ack=377 Win=30080 Len=1073 TSval=1433114819 TSecr=239244602"
"2891","1447.205074","172.16.0.5","192.168.50.1","TCP","66","61945  >  80 [ACK] Seq=377 Ack=1074 Win=131072 Len=0 TSval=239244602 TSecr=1433114819"
"2892","1447.205077","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2891#1] 61945  >  80 [ACK] Seq=377 Ack=1074 Win=131072 Len=0 TSval=239244602 TSecr=1433114819"
"2893","1448.036285","172.16.0.5","192.168.50.1","HTTP","498","GET /c.php?ip=192.168.43.131 HTTP/1.1 "
"2894","1448.036288","172.16.0.5","192.168.50.1","TCP","498","[TCP Retransmission] 61945  >  80 [PSH, ACK] Seq=377 Ack=1074 Win=131072 Len=432 TSval=239244685 TSecr=1433114819"
"2895","1448.036900","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"2896","1448.036903","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  61945 [PSH, ACK] Seq=1074 Ack=809 Win=31104 Len=1072 TSval=1433115027 TSecr=239244685"
"2897","1448.037007","172.16.0.5","192.168.50.1","TCP","66","61945  >  80 [ACK] Seq=809 Ack=2146 Win=131072 Len=0 TSval=239244685 TSecr=1433115027"
"2898","1448.037010","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2897#1] 61945  >  80 [ACK] Seq=809 Ack=2146 Win=131072 Len=0 TSval=239244685 TSecr=1433115027"
"2899","1453.041904","192.168.50.1","172.16.0.5","TCP","66","80  >  61945 [FIN, ACK] Seq=2146 Ack=809 Win=31104 Len=0 TSval=1433116278 TSecr=239244685"
"2900","1453.041905","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  61945 [FIN, ACK] Seq=2146 Ack=809 Win=31104 Len=0 TSval=1433116278 TSecr=239244685"
"2901","1453.042079","172.16.0.5","192.168.50.1","TCP","66","61945  >  80 [FIN, ACK] Seq=809 Ack=2147 Win=131072 Len=0 TSval=239245186 TSecr=1433116278"
"2902","1453.042081","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 61945  >  80 [FIN, ACK] Seq=809 Ack=2147 Win=131072 Len=0 TSval=239245186 TSecr=1433116278"
"2903","1453.042194","192.168.50.1","172.16.0.5","TCP","66","80  >  61945 [ACK] Seq=2147 Ack=810 Win=31104 Len=0 TSval=1433116278 TSecr=239245186"
"2904","1453.042195","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2903#1] 80  >  61945 [ACK] Seq=2147 Ack=810 Win=31104 Len=0 TSval=1433116278 TSecr=239245186"
"2905","1498.894720","172.16.0.5","192.168.50.1","TCP","74","62430  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239249771 TSecr=0 WS=2048"
"2906","1498.894720","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 62430  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239249771 TSecr=0 WS=2048"
"2907","1498.894829","192.168.50.1","172.16.0.5","TCP","74","80  >  62430 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433127741 TSecr=239249771 WS=128"
"2908","1498.894830","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  62430 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433127741 TSecr=239249771 WS=128"
"2909","1498.894981","172.16.0.5","192.168.50.1","TCP","66","62430  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239249771 TSecr=1433127741"
"2910","1498.894982","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2909#1] 62430  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239249771 TSecr=1433127741"
"2911","1498.897753","172.16.0.5","192.168.50.1","HTTP","457","GET /c.php HTTP/1.1 "
"2912","1498.897755","172.16.0.5","192.168.50.1","TCP","457","[TCP Retransmission] 62430  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=391 TSval=239249771 TSecr=1433127741"
"2913","1498.897880","192.168.50.1","172.16.0.5","TCP","66","80  >  62430 [ACK] Seq=1 Ack=392 Win=30080 Len=0 TSval=1433127742 TSecr=239249771"
"2914","1498.897881","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2913#1] 80  >  62430 [ACK] Seq=1 Ack=392 Win=30080 Len=0 TSval=1433127742 TSecr=239249771"
"2915","1498.898211","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2916","1498.898213","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  62430 [PSH, ACK] Seq=1 Ack=392 Win=30080 Len=1073 TSval=1433127742 TSecr=239249771"
"2917","1498.898306","172.16.0.5","192.168.50.1","TCP","66","62430  >  80 [ACK] Seq=392 Ack=1074 Win=131072 Len=0 TSval=239249771 TSecr=1433127742"
"2918","1498.898307","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2917#1] 62430  >  80 [ACK] Seq=392 Ack=1074 Win=131072 Len=0 TSval=239249771 TSecr=1433127742"
"2919","1498.905275","172.16.0.5","192.168.50.1","TCP","74","62431  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239249772 TSecr=0 WS=2048"
"2920","1498.905276","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 62431  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239249772 TSecr=0 WS=2048"
"2921","1498.905374","192.168.50.1","172.16.0.5","TCP","74","80  >  62431 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433127744 TSecr=239249772 WS=128"
"2922","1498.905375","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  62431 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433127744 TSecr=239249772 WS=128"
"2923","1498.905497","172.16.0.5","192.168.50.1","TCP","66","62431  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239249772 TSecr=1433127744"
"2924","1498.905498","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2923#1] 62431  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239249772 TSecr=1433127744"
"2925","1503.903243","192.168.50.1","172.16.0.5","TCP","66","80  >  62430 [FIN, ACK] Seq=1074 Ack=392 Win=30080 Len=0 TSval=1433128993 TSecr=239249771"
"2926","1503.903244","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  62430 [FIN, ACK] Seq=1074 Ack=392 Win=30080 Len=0 TSval=1433128993 TSecr=239249771"
"2927","1503.903428","172.16.0.5","192.168.50.1","TCP","66","62430  >  80 [FIN, ACK] Seq=392 Ack=1075 Win=131072 Len=0 TSval=239250272 TSecr=1433128993"
"2928","1503.903428","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 62430  >  80 [FIN, ACK] Seq=392 Ack=1075 Win=131072 Len=0 TSval=239250272 TSecr=1433128993"
"2929","1503.903529","192.168.50.1","172.16.0.5","TCP","66","80  >  62430 [ACK] Seq=1075 Ack=393 Win=30080 Len=0 TSval=1433128993 TSecr=239250272"
"2930","1503.903530","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2929#1] 80  >  62430 [ACK] Seq=1075 Ack=393 Win=30080 Len=0 TSval=1433128993 TSecr=239250272"
"2931","1505.901954","172.16.0.5","192.168.50.1","TCP","74","63573  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239250472 TSecr=0 WS=2048"
"2932","1505.901955","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 63573  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239250472 TSecr=0 WS=2048"
"2933","1505.902064","192.168.50.1","172.16.0.5","TCP","74","80  >  63573 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433129493 TSecr=239250472 WS=128"
"2934","1505.902065","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  63573 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433129493 TSecr=239250472 WS=128"
"2935","1505.902208","172.16.0.5","192.168.50.1","TCP","66","63573  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239250472 TSecr=1433129493"
"2936","1505.902209","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2935#1] 63573  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239250472 TSecr=1433129493"
"2937","1505.902641","172.16.0.5","192.168.50.1","HTTP","471","GET /c.php HTTP/1.1 "
"2938","1505.902642","172.16.0.5","192.168.50.1","TCP","471","[TCP Retransmission] 63573  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=405 TSval=239250472 TSecr=1433129493"
"2939","1505.902732","192.168.50.1","172.16.0.5","TCP","66","80  >  63573 [ACK] Seq=1 Ack=406 Win=30080 Len=0 TSval=1433129493 TSecr=239250472"
"2940","1505.902733","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2939#1] 80  >  63573 [ACK] Seq=1 Ack=406 Win=30080 Len=0 TSval=1433129493 TSecr=239250472"
"2941","1505.903096","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2942","1505.903146","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  63573 [PSH, ACK] Seq=1 Ack=406 Win=30080 Len=1073 TSval=1433129493 TSecr=239250472"
"2943","1505.903234","172.16.0.5","192.168.50.1","TCP","66","63573  >  80 [ACK] Seq=406 Ack=1074 Win=131072 Len=0 TSval=239250472 TSecr=1433129493"
"2944","1505.903234","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2943#1] 63573  >  80 [ACK] Seq=406 Ack=1074 Win=131072 Len=0 TSval=239250472 TSecr=1433129493"
"2945","1506.147602","172.16.0.5","192.168.50.1","HTTP","526","GET /c.php?ip=192.168.1.106 HTTP/1.1 "
"2946","1506.147604","172.16.0.5","192.168.50.1","TCP","526","[TCP Retransmission] 63573  >  80 [PSH, ACK] Seq=406 Ack=1074 Win=131072 Len=460 TSval=239250496 TSecr=1433129493"
"2947","1506.148079","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"2948","1506.148081","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  63573 [PSH, ACK] Seq=1074 Ack=866 Win=31104 Len=1072 TSval=1433129554 TSecr=239250496"
"2949","1506.148189","172.16.0.5","192.168.50.1","TCP","66","63573  >  80 [ACK] Seq=866 Ack=2146 Win=131072 Len=0 TSval=239250496 TSecr=1433129554"
"2950","1506.148190","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2949#1] 63573  >  80 [ACK] Seq=866 Ack=2146 Win=131072 Len=0 TSval=239250496 TSecr=1433129554"
"2951","1507.560417","172.16.0.5","192.168.50.1","TCP","74","27227  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239250637 TSecr=0 WS=2048"
"2952","1507.560418","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 27227  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239250637 TSecr=0 WS=2048"
"2953","1507.560541","192.168.50.1","172.16.0.5","TCP","74","80  >  27227 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433129908 TSecr=239250637 WS=128"
"2954","1507.560542","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  27227 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433129908 TSecr=239250637 WS=128"
"2955","1507.560656","172.16.0.5","192.168.50.1","TCP","66","27227  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239250637 TSecr=1433129908"
"2956","1507.560656","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2955#1] 27227  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239250637 TSecr=1433129908"
"2957","1507.561990","172.16.0.5","192.168.50.1","HTTP","462","GET /c.php HTTP/1.1 "
"2958","1507.561991","172.16.0.5","192.168.50.1","TCP","462","[TCP Retransmission] 27227  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=396 TSval=239250638 TSecr=1433129908"
"2959","1507.562093","192.168.50.1","172.16.0.5","TCP","66","80  >  27227 [ACK] Seq=1 Ack=397 Win=30080 Len=0 TSval=1433129908 TSecr=239250638"
"2960","1507.562094","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2959#1] 80  >  27227 [ACK] Seq=1 Ack=397 Win=30080 Len=0 TSval=1433129908 TSecr=239250638"
"2961","1507.562377","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2962","1507.562426","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  27227 [PSH, ACK] Seq=1 Ack=397 Win=30080 Len=1073 TSval=1433129908 TSecr=239250638"
"2963","1507.562520","172.16.0.5","192.168.50.1","TCP","66","27227  >  80 [ACK] Seq=397 Ack=1074 Win=131072 Len=0 TSval=239250638 TSecr=1433129908"
"2964","1507.562521","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2963#1] 27227  >  80 [ACK] Seq=397 Ack=1074 Win=131072 Len=0 TSval=239250638 TSecr=1433129908"
"2965","1507.786889","172.16.0.5","192.168.50.1","HTTP","517","GET /c.php?ip=192.168.0.103 HTTP/1.1 "
"2966","1507.786891","172.16.0.5","192.168.50.1","TCP","517","[TCP Retransmission] 27227  >  80 [PSH, ACK] Seq=397 Ack=1074 Win=131072 Len=451 TSval=239250660 TSecr=1433129908"
"2967","1507.787504","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"2968","1507.787507","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  27227 [PSH, ACK] Seq=1074 Ack=848 Win=31104 Len=1072 TSval=1433129964 TSecr=239250660"
"2969","1507.787635","172.16.0.5","192.168.50.1","TCP","66","27227  >  80 [ACK] Seq=848 Ack=2146 Win=131072 Len=0 TSval=239250660 TSecr=1433129964"
"2970","1507.787637","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2969#1] 27227  >  80 [ACK] Seq=848 Ack=2146 Win=131072 Len=0 TSval=239250660 TSecr=1433129964"
"2971","1510.919228","172.16.0.5","192.168.50.1","TCP","74","15958  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239250973 TSecr=0 WS=2048"
"2972","1510.919229","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 15958  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239250973 TSecr=0 WS=2048"
"2973","1510.919303","192.168.50.1","172.16.0.5","TCP","74","80  >  15958 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433130747 TSecr=239250973 WS=128"
"2974","1510.919305","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  15958 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433130747 TSecr=239250973 WS=128"
"2975","1510.919473","172.16.0.5","192.168.50.1","TCP","66","15958  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239250973 TSecr=1433130747"
"2976","1510.919474","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2975#1] 15958  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239250973 TSecr=1433130747"
"2977","1510.926495","172.16.0.5","192.168.50.1","HTTP","495","GET /c.php HTTP/1.1 "
"2978","1510.926497","172.16.0.5","192.168.50.1","TCP","495","[TCP Retransmission] 15958  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=429 TSval=239250974 TSecr=1433130747"
"2979","1510.926648","192.168.50.1","172.16.0.5","TCP","66","80  >  15958 [ACK] Seq=1 Ack=430 Win=30080 Len=0 TSval=1433130749 TSecr=239250974"
"2980","1510.926649","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 2979#1] 80  >  15958 [ACK] Seq=1 Ack=430 Win=30080 Len=0 TSval=1433130749 TSecr=239250974"
"2981","1510.926981","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"2982","1510.926983","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  15958 [PSH, ACK] Seq=1 Ack=430 Win=30080 Len=1073 TSval=1433130749 TSecr=239250974"
"2983","1510.927124","172.16.0.5","192.168.50.1","TCP","66","15958  >  80 [ACK] Seq=430 Ack=1074 Win=131072 Len=0 TSval=239250974 TSecr=1433130749"
"2984","1510.927126","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2983#1] 15958  >  80 [ACK] Seq=430 Ack=1074 Win=131072 Len=0 TSval=239250974 TSecr=1433130749"
"2985","1510.928879","172.16.0.5","192.168.50.1","TCP","74","15959  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239250974 TSecr=0 WS=2048"
"2986","1510.928880","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 15959  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239250974 TSecr=0 WS=2048"
"2987","1510.928964","192.168.50.1","172.16.0.5","TCP","74","80  >  15959 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433130750 TSecr=239250974 WS=128"
"2988","1510.928965","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  15959 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1433130750 TSecr=239250974 WS=128"
"2989","1510.929070","172.16.0.5","192.168.50.1","TCP","66","15959  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239250974 TSecr=1433130750"
"2990","1510.929071","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 2989#1] 15959  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239250974 TSecr=1433130750"
